goodreads_book_id,title,authors,language_code,original_publication_year
9902804,Lies That Chelsea Handler Told Me,Chelsea_Handler,eng,2011
10805160,"Broken Harbour (Dublin Murder Squad, #4)",Tana_French,eng,2012
16001893,"Down to You (The Bad Boys, #1)",M._Leighton,eng,2013
569564,The Complete Works,William_Shakespeare,eng,1623
13651,The Dispossessed,Ursula_K._Le_Guin,eng,1974
935308,"Faceless Killers (Kurt Wallander, #1)",Henning_Mankell,eng,1991
7933437,The Confession,John_Grisham,eng,2010
32424,Lightning,Dean_Koontz,eng,1988
21436,"Cat and Mouse (Alex Cross, #4)",James_Patterson,eng,1997
80674,"Superfudge (Fudge, #3)",Judy_Blume,eng,1980
28815474,The Couple Next Door,Shari_Lapena,eng,2016
11563110,"Hallowed (Unearthly, #2)",Cynthia_Hand,eng,2012
17333324,Ancillary Justice (Imperial Radch #1),Ann_Leckie,eng,2013
5038,"The Pillars of Creation (Sword of Truth, #7)",Terry_Goodkind,eng,2001
4122,Built to Last: Successful Habits of Visionary Companies,James_C._Collins,eng,1994
20758175,The Life We Bury,Allen_Eskens,,2014
3412815,Fireproof,Eric_Wilson,eng,2008
295961,"The Eagle Has Landed (Liam Devlin, #1)",Jack_Higgins,,1975
30273,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",Laurell_K._Hamilton,eng,1996
1857440,"John Dies at the End (John Dies at the End, #1)",David_Wong,eng,2007
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl_Sagan,eng,1995
6408862,Stolen: A Letter to My Captor,Lucy_Christopher,eng,2009
95558,Solaris,Stanis_aw_Lem,eng,1961
227603,Prozac Nation,Elizabeth_Wurtzel,eng,1994
24784,The Black Cauldron (The Chronicles of Prydain #2),Lloyd_Alexander,eng,1965
141565,This Is Your Brain on Music: The Science of a Human Obsession,Daniel_J._Levitin,,2006
17888952,The First Phone Call from Heaven,Mitch_Albom,eng,2013
61115,Possible Side Effects,Augusten_Burroughs,eng,2006
17884042,Still Life with Bread Crumbs,Anna_Quindlen,eng,2014
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha_Christie,eng,1936
280111,Holy Bible: New International Version,Anonymous,eng,1909
10993282,"Lover Reborn (Black Dagger Brotherhood, #10)",J.R._Ward,eng,2012
110391,"The Duke and I (Bridgertons, #1)",Julia_Quinn,eng,2000
68378,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)",Margaret_Weis,eng,1985
5517,A Raisin in the Sun,Lorraine_Hansberry,,1959
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard_K._Morgan,eng,2002
34993,"The Sum of All Fears (Jack Ryan Universe, #7)",Tom_Clancy,,1991
25837341,The Good Neighbor,A.J._Banner,eng,2015
17131869,"Saga, Vol. 2 (Saga, #2)",Brian_K._Vaughan,eng,2013
231562,"The Enemy (Jack Reacher, #8)",Lee_Child,eng,2004
20604826,Flash Boys: A Wall Street Revolt,Michael___Lewis,eng,2014
193755,The Diving Bell and the Butterfly,Jean-Dominique_Bauby,eng,1997
13538641,Killing Kennedy: The End of Camelot,Bill_O'Reilly,eng,2012
25387351,Rogue Lawyer,John_Grisham,,2015
10538,The Life and Times of the Thunderbolt Kid,Bill_Bryson,,2006
7159515,Still Missing,Chevy_Stevens,eng,2010
4912,"'Tis (Frank McCourt, #2)",Frank_McCourt,eng,1999
39020,1491: New Revelations of the Americas Before Columbus,Charles_C._Mann,eng,2005
22489107,"Fairest (The Lunar Chronicles, #3.5)",Marissa_Meyer,eng,2015
361459,An Unquiet Mind: A Memoir of Moods and Madness,Kay_Redfield_Jamison,eng,1995
381421,Jesus Calling: Enjoying Peace in His Presence,Sarah__Young,,2004
14940,Who's Afraid of Virginia Woolf?,Edward_Albee,eng,1962
1128434,"The Last Wish (The Witcher, #1)",Andrzej_Sapkowski,eng,1993
17841,Foucault's Pendulum,Umberto_Eco,eng,1988
270067,A Pocket for Corduroy,Don_Freeman,eng,1978
21445,"The 5th Horseman (Women's Murder Club, #5)",James_Patterson,,2006
153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline_Carey,eng,2001
7501962,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Eric_Metaxas,eng,2009
11746513,"Explosive Eighteen (Stephanie Plum, #18)",Janet_Evanovich,eng,2011
6686092,"Lies (Gone, #3)",Michael__Grant,eng,2010
672493,The Pursuit of God,A.W._Tozer,,1948
9659607,"The Iron Knight (The Iron Fey, #4)",Julie_Kagawa,eng,2011
462033,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline_Winspear,eng,2003
43916,"Magician (The Riftwar Saga, #1-2)",Raymond_E._Feist,eng,1982
5453,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",Ann_Brashares,eng,2007
34527,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry_Pratchett,,1996
7822895,"The Millennium Trilogy (Millennium Trilogy, #1-3)",Stieg_Larsson,eng,2005
29981261,The Butterfly Garden (The Collector #1),Dot_Hutchison,eng,2016
9370,Skinny Legs and All,Tom_Robbins,,1990
5604848,"Destined for an Early Grave (Night Huntress, #4)",Jeaniene_Frost,eng,2009
16134782,"In Flight (Up in the Air, #1)",R.K._Lilley,eng,2012
13128,"Cross (Alex Cross, #12)",James_Patterson,eng,2006
19448,"All-American Girl (All-American Girl, #1)",Meg_Cabot,eng,2002
27,Neither Here nor There: Travels in Europe,Bill_Bryson,eng,1991
23228,Boy Meets Boy,David_Levithan,eng,2003
17349023,We Are Water,Wally_Lamb,eng,2013
3393124,"Max (Maximum Ride, #5)",James_Patterson,eng,2009
7778981,"Halo (Halo, #1)",Alexandra_Adornetto,eng,2010
95186,The Inheritance of Loss,Kiran_Desai,eng,2006
13813,"A Darkness At Sethanon (The Riftwar Saga, #4)",Raymond_E._Feist,eng,1986
16640,The Sorrows of Young Werther,Johann_Wolfgang_von_Goethe,eng,1774
3570231,"At Grave's End (Night Huntress, #3)",Jeaniene_Frost,eng,2008
24687,Don't Let's Go to the Dogs Tonight,Alexandra_Fuller,eng,2001
41424,Beauty: A Retelling of the Story of Beauty and the Beast,Robin_McKinley,eng,1978
6604712,Eating Animals,Jonathan_Safran_Foer,eng,2009
355917,"Flyte (Septimus Heap, #2)",Angie_Sage,eng,2006
10429092,"The Girl of Fire and Thorns (Fire and Thorns, #1)",Rae_Carson,eng,2011
7137327,"Enclave (Razorland, #1)",Ann_Aguirre,eng,2011
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava_Sobel,eng,1995
232145,"Unnatural Exposure (Kay Scarpetta, #8)",Patricia_Cornwell,eng,1997
14706,Faust: First Part,Johann_Wolfgang_von_Goethe,eng,1808
296662,Lies My Teacher Told Me,James_W._Loewen,eng,1995
45108,"Fool's Fate (Tawny Man, #3)",Robin_Hobb,,2003
3217221,"Locke & Key, Vol. 1: Welcome to Lovecraft",Joe_Hill,eng,2008
6043849,"The Ask and the Answer (Chaos Walking, #2)",Patrick_Ness,eng,2009
73062,Scarlett,Alexandra_Ripley,eng,1991
30241,"Bloody Bones (Anita Blake, Vampire Hunter #5)",Laurell_K._Hamilton,eng,1996
46165,This Side of Paradise,F._Scott_Fitzgerald,eng,1920
11797365,Escape from Camp 14: One Man's Remarkable Odyssey from North Korea to Freedom in the West,Blaine_Harden,eng,2012
30263,"Every Which Way But Dead (The Hollows, #3)",Kim_Harrison,eng,2005
25852870,"Eligible: A Modern Retelling of Pride and Prejudice (The Austen Project, #4)",Curtis_Sittenfeld,eng,2016
6988014,Seven Days in the Art World,Sarah_Thornton,,2008
597790,The Children of Húrin,J.R.R._Tolkien,eng,2007
78427,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave_Ramsey,,2003
61549,Mr. Popper's Penguins,Richard_Atwater,eng,1938
234724,"Shadow Puppets (Ender's Shadow, #3)",Orson_Scott_Card,,2002
19103097,"The Magician's Land (The Magicians, #3)",Lev_Grossman,eng,2014
10979,Light in August,William_Faulkner,eng,1932
24335,The Trumpet of the Swan,E.B._White,eng,1970
13641208,Tenth of December,George_Saunders,eng,2013
6944032,"Night Pleasures (Dark-Hunter, #1)",Sherrilyn_Kenyon,eng,2002
998,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,Thomas_J._Stanley,eng,1995
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally_Carter,eng,2009
14318,"Chronicles, Vol. 1",Bob_Dylan,eng,2004
26,The Lost Continent: Travels in Small Town America,Bill_Bryson,eng,1989
9500416,Dreams of Joy (Shanghai Girls #2),Lisa_See,eng,2011
43326,Tell Me Your Dreams,Sidney_Sheldon,eng,1998
8248,"By the Shores of Silver Lake  (Little House, #5)",Laura_Ingalls_Wilder,,1939
18630,"The Player of Games (Culture, #2)",Iain_M._Banks,eng,1988
24384,The Cricket in Times Square,George_Selden,eng,1960
21343,The Five Dysfunctions of a Team: A Leadership Fable,Patrick_Lencioni,eng,2002
23940,Junky,William_S._Burroughs,eng,1953
313605,Getting to Yes: Negotiating an Agreement Without Giving In,Roger_Fisher,eng,1981
16136959,"Mile High (Up in the Air, #2)",R.K._Lilley,eng,2012
25111004,November 9,Colleen_Hoover,eng,2015
29639736,"Everything We Keep (Everything We Keep, #1)",Kerry_Lonsdale,eng,2016
15724654,"The Mighty Storm (The Storm, #1)",Samantha_Towle,eng,2012
11250317,The Song of Achilles,Madeline_Miller,eng,2011
29405093,The Girl with the Lower Back Tattoo,Amy_Schumer,eng,2016
99944,The Bhagavad Gita,Krishna-Dwaipayana_Vyasa,eng,-400
431,The New York Trilogy,Paul_Auster,eng,1987
89763,Esperanza Rising,Pam_Muñoz_Ryan,eng,2000
5114,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",J.D._Salinger,eng,1955
7455,Sex and the City,Candace_Bushnell,,1996
30244,"The Killing Dance (Anita Blake, Vampire Hunter, #6)",Laurell_K._Hamilton,eng,1997
12321,Beyond Good and Evil,Friedrich_Nietzsche,eng,1886
108077,The Watsons Go to Birmingham - 1963,Christopher_Paul_Curtis,eng,1995
497199,Factotum,Charles_Bukowski,,1975
10215349,"The Immortal Rules (Blood of Eden, #1)",Julie_Kagawa,eng,2012
5632446,Columbine,Dave_Cullen,eng,2009
31340,"Lasher (Lives of the Mayfair Witches, #2)",Anne_Rice,eng,1993
22319275,Yellow Crocus,Laila_Ibrahim,eng,2010
15814872,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,Mark_Owen,eng,2012
13056159,The Chaperone,Laura_Moriarty,eng,2012
232123,"All That Remains (Kay Scarpetta, #3)",Patricia_Cornwell,eng,1992
10596,The Regulators,Richard_Bachman,eng,1996
25101,Season of Mists (The Sandman #4),Neil_Gaiman,eng,1990
13130,Judge & Jury,James_Patterson,eng,2006
54539,Silas Marner,George_Eliot,,1861
13644052,"Origin (Lux, #4)",Jennifer_L._Armentrout,eng,2013
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael_Pollan,eng,2001
7930335,"Beautiful Redemption (Caster Chronicles, #4)",Kami_Garcia,eng,2012
6746018,The Distant Hours,Kate_Morton,eng,2010
23125266,I Let You Go,Clare_Mackintosh,eng,2016
325128,"Kidnapped (David Balfour, #1)",Robert_Louis_Stevenson,,1886
85431,"Friday Night Lights: A Town, a Team, and a Dream",H.G._Bissinger,,1988
180066,Beautiful Boy: A Father's Journey Through His Son's Addiction,David_Sheff,eng,2007
12900174,"The Vincent Boys (The Vincent Boys, #1)",Abbi_Glines,eng,2011
261240,The Cask of Amontillado,Edgar_Allan_Poe,eng,1846
1715,Metamorphoses,Ovid,eng,8
11206,In the Time of the Butterflies,Julia_Alvarez,eng,1994
77398,Gap Creek,Robert_Morgan,eng,1999
9680718,"Half-Blood (Covenant, #1)",Jennifer_L._Armentrout,eng,2011
93263,The Legend of Sleepy Hollow (Graphic Novel),Bo_Hampton,eng,1993
27126,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",Jen_Lancaster,eng,2006
12716613,The Witness,Nora_Roberts,,2012
21718,"Blindsighted (Grant County, #1)",Karin_Slaughter,eng,2001
292408,Angle of Repose,Wallace_Stegner,eng,1971
18989,"Tinker, Tailor, Soldier, Spy",John_le_Carré,,1974
99085,"Lord Brocktree (Redwall, #13)",Brian_Jacques,eng,2000
13253276,"Through the Ever Night (Under the Never Sky, #2)",Veronica_Rossi,eng,2013
712313,Barefoot,Elin_Hilderbrand,eng,2007
6520,My Friend Leonard,James_Frey,,2005
72159,Cat on a Hot Tin Roof,Tennessee_Williams,eng,1955
1829709,"The Final Warning (Maximum Ride, #4)",James_Patterson,eng,2008
45109,"Golden Fool (Tawny Man, #2)",Robin_Hobb,eng,2002
204276,"Split Second (Sean King & Michelle Maxwell, #1)",David_Baldacci,eng,2003
9681098,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",Michael_Connelly,eng,2011
91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad_Williams,eng,1988
9522,"Persepolis, Volume 1",Marjane_Satrapi,fre,2000
71776,"At Home in Mitford (Mitford Years, #1)",Jan_Karon,eng,1994
6828896,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony_Hsieh,,2010
542414,"Scorpia (Alex Rider, #5)",Anthony_Horowitz,eng,2004
18712886,"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika_Johansen,eng,2014
3552023,"One False Note (The 39 Clues, #2)",Gordon_Korman,eng,2008
46777,"Tithe (Modern Faerie Tales, #1)",Holly_Black,eng,2002
455930,"Echo Burning (Jack Reacher, #5)",Lee_Child,eng,2001
1895792,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",L.J._Smith,eng,2007
24378015,"Never Never (Never Never, #1)",Colleen_Hoover,eng,2015
15818362,Into the Darkest Corner,Elizabeth_Haynes,eng,2011
76237,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),Richard_Lancelyn_Green,,1985
79378,"Roses are Red (Alex Cross, #6)",James_Patterson,eng,2000
43893,"Naked Empire (Sword of Truth, #8)",Terry_Goodkind,eng,2003
92147,"Map of Bones (Sigma Force, #2)",James_Rollins,eng,2005
22571540,The Stranger,Harlan_Coben,eng,2015
1537534,"Unbelievable (Pretty Little Liars, #4)",Sara_Shepard,eng,2008
45195,A Passage to India,E.M._Forster,eng,1924
19549841,"Seraphina (Seraphina, #1)",Rachel_Hartman,eng,2012
26046,"Morrigan's Cross (Circle Trilogy, #1)",Nora_Roberts,eng,2006
49824,"The Mammoth Hunters (Earth's Children, #3)",Jean_M._Auel,eng,1985
2903736,"Princeps' Fury (Codex Alera, #5)",Jim_Butcher,eng,2008
73968,"Love Story (Love Story, #1)",Erich_Segal,,1970
858513,Chrysanthemum,Kevin_Henkes,eng,1991
11808950,"Sweet Evil (Sweet, #1)",Wendy_Higgins,eng,2012
21484,"The Winds of War (The Henry Family, #1)",Herman_Wouk,eng,1971
12341557,"The Wind Through the Keyhole (The Dark Tower, #4.5)",Stephen_King,eng,2012
68527,"The Last Kingdom (The Saxon Stories, #1)",Bernard_Cornwell,eng,2004
81948,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael_E._Gerber,,1985
281235,"Bunnicula (Bunnicula, #1)",James_Howe,eng,1979
66678,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",R.A._Salvatore,eng,1990
11947829,"Ascend (Trylle, #3)",Amanda_Hocking,eng,2012
10822858,"The Keeper of Lost Causes (Department Q, #1)",Jussi_Adler-Olsen,eng,2007
23876,Of Love and Other Demons,Gabriel_García_Márquez,eng,1994
3992598,The Demigod Files (Percy Jackson and the Olympians),Rick_Riordan,eng,2009
1297985,Musicophilia: Tales of Music and the Brain,Oliver_Sacks,eng,2007
25526965,"End of Watch (Bill Hodges Trilogy, #3)",Stephen_King,eng,2016
3684856,Fool,Christopher_Moore,eng,2009
69136,The Book of Lost Things,John_Connolly,eng,2006
49195,My Life,Bill_Clinton,eng,2004
59952,300,Frank_Miller,eng,1998
6697305,"Storm Warning (The 39 Clues, #9)",Linda_Sue_Park,eng,2010
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally_Carter,eng,2010
455941,"Persuader (Jack Reacher, #7)",Lee_Child,eng,2003
58077,"Grave Sight (Harper Connelly, #1)",Charlaine_Harris,eng,2005
1991039,"Flaggermusmannen (Harry Hole, #1)",Jo_Nesbø,nor,1997
407234,"Blood Brothers (Sign of Seven, #1)",Nora_Roberts,eng,2007
10912,Picture Perfect,Jodi_Picoult,eng,1995
294963,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",Nobuhiro_Watsuki,eng,1994
9888775,Catching Jordan,Miranda_Kenneally,eng,2011
18600,Touching the Void: The True Story of One Man's Miraculous Survival,Joe_Simpson,eng,1988
15784909,"This Girl (Slammed, #3)",Colleen_Hoover,eng,2013
205330,There Was an Old Lady Who Swallowed a Fly,Simms_Taback,,1997
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan_Millman,eng,1980
12781,The Satanic Verses,Salman_Rushdie,eng,1988
6178648,Nothing to Envy: Ordinary Lives in North Korea,Barbara_Demick,eng,2009
866222,Winning,Jack_Welch,,1992
17158596,"Collide (Collide, #1)",Gail_McHugh,eng,2013
3860977,How We Decide,Jonah_Lehrer,eng,2009
91661,"The Beekeeper's Apprentice (Mary Russell, #1)",Laurie_R._King,eng,1994
356321,The Story of Babar,Jean_de_Brunhoff,eng,1931
8458018,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael_Scott,eng,2011
6316821,"First Lord's Fury (Codex Alera, #6)",Jim_Butcher,eng,2008
6834410,The Imperfectionists,Tom_Rachman,eng,2010
16151178,The Sea of Tranquility,Katja_Millay,eng,2012
9517,"Persepolis 2: The Story of a Return (Persepolis, #2)",Marjane_Satrapi,eng,2001
64217,"Pyramids (Discworld, #7)",Terry_Pratchett,eng,1989
149302,"Silverthorn (The Riftwar Saga, #3)",Raymond_E._Feist,eng,1985
1314332,Before I Die,Jenny_Downham,eng,2007
6728738,Committed: A Skeptic Makes Peace with Marriage,Elizabeth_Gilbert,eng,2009
104378,Keeping the Moon,Sarah_Dessen,eng,1999
18080920,"The Transfer (Divergent, #0.1)",Veronica_Roth,eng,2013
43887,"Chainfire (Sword of Truth, #9)",Terry_Goodkind,eng,2004
129650,Mastering the Art of French Cooking,Julia_Child,eng,1961
9876989,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",Kazue_Kato,eng,2009
604803,"Confessor (Sword of Truth, #11)",Terry_Goodkind,eng,2007
88815,The Reluctant Fundamentalist,Mohsin_Hamid,eng,2007
12432220,The False Prince (The Ascendance Trilogy #1),Jennifer_A._Nielsen,eng,2012
85386,"Rabbit, Run (Rabbit Angstrom #1)",John_Updike,eng,1960
56627,Stumbling on Happiness,Daniel_Todd_Gilbert,eng,2006
400412,The Waste Land and Other Poems,T.S._Eliot,eng,1922
201146,Little Bear,Else_Holmelund_Minarik,eng,1957
206172,The Pit and the Pendulum,Edgar_Allan_Poe,eng,1842
34529,"Lords and Ladies (Discworld, #14; Witches #4)",Terry_Pratchett,eng,1992
62530,"Thud! (Discworld, #34; City Watch #7)",Terry_Pratchett,eng,2006
28876,"His Majesty's Dragon (Temeraire, #1)",Naomi_Novik,eng,2006
444304,"The Field Guide (The Spiderwick Chronicles, #1)",Holly_Black,eng,2003
7497897,Radical: Taking Back Your Faith from the American Dream,David_Platt,eng,2010
1303,The 48 Laws of Power,Robert_Greene,,1988
41667,"My Side of the Mountain (Mountain, #1)",Jean_Craighead_George,eng,1959
3392089,"The Winter Sea (Slains, #1)",Susanna_Kearsley,eng,2008
5861926,"The Sword Thief (The 39 Clues, #3)",Peter_Lerangis,eng,2009
85437,Coma,Robin_Cook,eng,1977
46945,Requiem for a Dream,Hubert_Selby_Jr.,eng,1978
111332,"Into the Wild (Warriors, #1)",Erin_Hunter,eng,2003
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee_Brown,,1970
128066,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",W_adys_aw_Szpilman,,1946
16033902,"Rush (Breathless, #1)",Maya_Banks,eng,2013
3052106,The Picture of Dorian Gray: A Graphic Novel,Ian_Edginton,eng,2009
11557,Swan Song,Robert_McCammon,eng,1987
22522805,The Buried Giant,Kazuo_Ishiguro,eng,2015
68494,"Perdido Street Station (Bas-Lag, #1)",China_Miéville,eng,2000
4070493,"Need (Need, #1)",Carrie_Jones,eng,2008
2442,"Witches Abroad (Discworld, #12; Witches #3)",Terry_Pratchett,eng,1991
721012,The Legend of Sleepy Hollow and Other Stories,Geoffrey_Crayon,eng,1819
117,Heretics of Dune (Dune Chronicles #5),Frank_Herbert,eng,1984
772852,The Cross and the Switchblade,David_Wilkerson,,1963
346087,"Captain's Fury (Codex Alera, #4)",Jim_Butcher,eng,2007
9912994,"Damned (Damned, #1)",Chuck_Palahniuk,eng,2011
222458,Rules,Cynthia_Lord,,2006
8584686,Swamplandia!,Karen_Russell,eng,2011
49353,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",Michael_Connelly,eng,1995
2715,Salt: A World History,Mark_Kurlansky,eng,2002
31173,Villette,Charlotte_Brontë,eng,1853
10552338,Reamde,Neal_Stephenson,eng,2011
34502,"Soul Music (Discworld, #16; Death, #3)",Terry_Pratchett,eng,1994
14740588,"Notorious Nineteen (Stephanie Plum, #19)",Janet_Evanovich,eng,2012
6117055,The Greatest Show on Earth: The Evidence for Evolution,Richard_Dawkins,eng,2009
392297,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",Frank_Miller,eng,1992
356896,The Greatest Salesman in the World,Og_Mandino,eng,1968
3758,"Casino Royale (James Bond, #1)",Ian_Fleming,eng,1953
83144,"The Bronze Horseman (The Bronze Horseman, #1)",Paullina_Simons,eng,2001
11346,Sula,Toni_Morrison,eng,1973
17999892,"The Atlantis Gene (The Origin Mystery, #1)",A.G._Riddle,eng,2013
7148256,"The Red Queen (The Plantagenet and Tudor Novels, #3)",Philippa_Gregory,eng,2010
6642402,"Something About You (FBI/US Attorney, #1)",Julie_James,eng,2010
105552,Mr. Brown Can Moo! Can You?,Dr._Seuss,eng,1970
10607,"Black House (The Talisman, #2)",Stephen_King,eng,2001
15719,Marvel 1602,Neil_Gaiman,eng,2003
26722,"Act of Treason (Mitch Rapp, #9)",Vince_Flynn,eng,2006
13330761,The Dog Stars,Peter_Heller,,2012
19494,The Spy Who Came In from the Cold,John_le_Carré,eng,1963
133664,"Academ's Fury (Codex Alera, #2)",Jim_Butcher,eng,2005
13162,"When the Wind Blows (When the Wind Blows, #1)",James_Patterson,eng,1998
6443834,"1Q84 BOOK 1 (1Q84, #1)",Haruki_Murakami,jpn,2009
4004,The Pilgrimage,Paulo_Coelho,eng,1987
383028,"The Hard Way (Jack Reacher, #10)",Lee_Child,eng,2006
